,Ciś. pow. za turb.[Pa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Moment obrotowy[Nm],Obroty[obr/min],Temp. oleju w misce[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Zużycie paliwa średnie[g/s],Rotation,Temp. spalin 1...4/6 - srednia[°C],CO,HC,LAMBDA,CO2,O2,NO,PM,Сalorific value MJ/kg,Cetane number,Density at 15 °C,Viscosity at 40 °C 
253661.0,34573.0,72.5,299.700012207031,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253681.0,34573.0,72.5,299.700012207031,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253686.0,34573.0,72.5,299.700012207031,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253687.0,34573.0,72.5,299.700012207031,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253701.0,34573.0,72.5,299.700012207031,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253721.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253741.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253743.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253744.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253757.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253761.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253781.0,34573.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253786.0,34774.0,72.5,299.700012207031,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253787.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253795.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253796.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253801.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253821.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253836.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253841.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253861.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253881.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253886.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253887.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253901.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253921.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253941.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253943.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253944.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253945.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253958.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253961.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253981.0,34774.0,72.5,301.399993896484,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253987.0,34774.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253988.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
253995.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254001.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254021.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254036.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254041.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254061.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254081.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254087.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254088.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254101.0,34683.0,72.5,299.5,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254121.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254141.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254143.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254144.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254145.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254158.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254161.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254181.0,34683.0,72.5,299.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254188.0,34783.0,72.5,300.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254195.0,34783.0,72.5,300.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254201.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254221.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254237.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254241.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254261.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254281.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254287.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254288.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254301.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254321.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254342.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254343.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,54.0,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254345.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254358.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254362.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254382.0,34783.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254387.0,34747.0,72.5,300.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254388.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254395.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254396.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254402.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254422.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254437.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254442.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254462.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254482.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254487.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254488.0,34747.0,72.5,302.700012207031,61.55401030554465,345.6952764481026,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254502.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254522.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254542.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254544.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254545.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254546.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254558.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254562.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254582.0,34747.0,72.5,302.700012207031,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254588.0,34747.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254589.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254596.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254602.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254622.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254637.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254642.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254662.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254682.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254687.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.5,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254688.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254702.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254722.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254742.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254744.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254745.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,53.9000015258789,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254746.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254759.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254762.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254782.0,34564.0,72.5,300.5,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254789.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254796.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254802.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254822.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254838.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1700.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254842.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254862.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254882.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.25,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254888.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254902.0,34610.0,72.5,298.899993896484,61.55401030554465,345.7945328714434,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254923.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254942.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254944.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254946.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254959.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
254962.0,34610.0,72.5,298.899993896484,61.55401030554465,345.8938195928366,1699.0,92.0,54.0,66.0,4.19,1700.0,589.75,0.04,7.0,1.5,10.2,7.17,293.0,3.56,38,56,882.9,4.454
