,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
435,0.310217905,0.006757994,0.006879473,0.008484233,0.04,4,60,"{'learning_rate': 0.04, 'max_depth': 4, 'n_estimators': 60}",-45.95300758,-28.28015473,-79.7242803,-15.92263036,-50.79400812,-44.13481622,21.7327326,55,-2489.578699,-808.9882278,-10048.27494,-294.0468737,-3326.255105,-3393.428768,3504.110039,51,-49.89567816,-28.44271836,-100.2410841,-17.14779501,-57.67369509,-50.68019414,28.72188522,51,-2.31212265,-5.253555911,0.261729144,0.557645547,0.623812898,-1.224498194,2.289864405,55
405,0.126864719,0.003996441,0.010373545,0.006621113,0.04,1,60,"{'learning_rate': 0.04, 'max_depth': 1, 'n_estimators': 60}",-20.27978372,-27.7663375,-94.67190784,-15.58278516,-58.74465775,-43.40909439,29.7221126,51,-530.4859351,-775.1431138,-13366.7155,-319.2635699,-4781.826052,-3954.686834,4986.409435,63,-23.03228028,-27.84139209,-115.6145125,-17.86794812,-69.15074874,-50.70137635,37.20292019,52,0.29424425,-4.991929962,0.017915358,0.519710378,0.459193228,-0.740173349,2.132976312,47
425,0.258499193,0.016637708,0.004977512,0.009955025,0.04,3,60,"{'learning_rate': 0.04, 'max_depth': 3, 'n_estimators': 60}",-46.06556008,-24.46115147,-84.86298784,-15.76264923,-48.99244094,-44.02895791,23.99202021,53,-2510.168917,-601.4313392,-11350.18168,-285.3274501,-3191.439381,-3587.709753,4034.790763,61,-50.10158597,-24.52409711,-106.5372314,-16.89163847,-56.49282592,-50.90947578,31.55843832,53,-2.33951577,-3.64912143,0.166074934,0.570762762,0.639060056,-0.92254789,1.749039563,53
357,0.426087713,0.040636445,0.009373617,0.007653526,0.03,4,80,"{'learning_rate': 0.03, 'max_depth': 4, 'n_estimators': 80}",-46.15682906,-28.53801901,-80.05801613,-16.14723924,-51.0280366,-44.38562801,21.76387525,56,-2510.230787,-823.5996879,-10110.64961,-303.7967755,-3337.845078,-3417.224388,3522.817062,56,-50.10220341,-28.69842657,-100.551726,-17.42976694,-57.77408656,-50.9112419,28.72751008,54,-2.339598081,-5.366503887,0.257146327,0.542978116,0.622502115,-1.256695082,2.329168472,56
327,0.155770493,0.00736329,0.006248856,0.007653254,0.03,1,80,"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 80}",-20.76672554,-27.72634384,-94.87867667,-15.75444298,-59.34534469,-43.69430675,29.75258147,52,-546.7719053,-772.071111,-13383.80493,-329.3120321,-4882.220045,-3982.836004,4993.012987,64,-23.38315431,-27.78616762,-115.6883958,-18.14695655,-69.8728849,-50.97551184,37.2066284,55,0.27257748,-4.968183088,0.016659757,0.504593802,0.44783904,-0.745302602,2.118264105,48
347,0.404167938,0.057731885,0.008048344,0.007003027,0.03,3,80,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 80}",-45.79081537,-24.80523431,-84.74222999,-16.02204234,-49.21002388,-44.11406918,23.8387112,54,-2474.570386,-618.5584087,-11366.1524,-295.7150636,-3201.130832,-3591.225419,4038.458109,62,-49.74505388,-24.8708345,-106.6121588,-17.19636774,-56.57853685,-51.00059035,31.46689057,56,-2.292155668,-3.781515306,0.164901526,0.555135977,0.637963988,-0.943133896,1.78037605,54
465,0.426880789,0.031804129,0.009247494,0.005889606,0.04,7,60,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 60}",-46.35607388,-29.99681034,-79.11391884,-16.23407657,-51.76820229,-44.69381638,21.27680552,57,-2551.465129,-927.0680228,-9841.007456,-313.8511001,-3409.299328,-3408.538207,3401.353202,52,-50.51202954,-30.44779176,-99.20185208,-17.71584319,-58.38920558,-51.25334443,27.95769826,57,-2.394456037,-6.166323952,0.276957583,0.52785272,0.614420904,-1.428309756,2.618758257,57
475,0.445674181,0.01946364,0.009374332,0.00765411,0.04,8,60,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 60}",-46.35607388,-29.99681034,-79.11391884,-16.23407657,-51.76820229,-44.69381638,21.27680552,57,-2551.465129,-927.0680228,-9841.007456,-313.8511001,-3409.299328,-3408.538207,3401.353202,52,-50.51202954,-30.44779176,-99.20185208,-17.71584319,-58.38920558,-51.25334443,27.95769826,57,-2.394456037,-6.166323952,0.276957583,0.52785272,0.614420904,-1.428309756,2.618758257,57
455,0.417936087,0.021325381,0.007122326,0.004985494,0.04,6,60,"{'learning_rate': 0.04, 'max_depth': 6, 'n_estimators': 60}",-46.35607388,-29.99681034,-79.11391884,-16.23407657,-51.76820229,-44.69381638,21.27680552,57,-2551.465129,-927.0680228,-9841.007456,-313.8511001,-3409.299328,-3408.538207,3401.353202,52,-50.51202954,-30.44779176,-99.20185208,-17.71584319,-58.38920558,-51.25334443,27.95769826,57,-2.394456037,-6.166323952,0.276957583,0.52785272,0.614420904,-1.428309756,2.618758257,57
445,0.400999641,0.058819876,0.013205385,0.006742859,0.04,5,60,"{'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 60}",-46.35504849,-29.99681034,-79.11394995,-16.30441229,-51.8044997,-44.71494415,21.2604098,60,-2551.417274,-927.0680228,-9841.009092,-315.553316,-3412.114882,-3409.432517,3401.046797,55,-50.51155584,-30.44779176,-99.20186032,-17.76382042,-58.41331083,-51.26766783,27.94742836,60,-2.394392371,-6.166323952,0.276957463,0.525291962,0.614102476,-1.428872884,2.618321456,60
397,0.546392488,0.024930062,0.006249714,0.007654305,0.03,8,80,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 80}",-46.5373409,-30.29625044,-79.4193673,-16.43001657,-52.038969,-44.94438884,21.30273263,61,-2568.370919,-945.1181351,-9894.918974,-322.1566634,-3424.469342,-3431.006807,3416.75096,57,-50.67909746,-30.74277371,-99.47320732,-17.94872317,-58.51896566,-51.47255346,27.95680681,61,-2.416947414,-6.305853037,0.272996575,0.515358104,0.612705232,-1.464348108,2.668309173,61
387,0.557535601,0.048641098,0.009686375,0.007929428,0.03,7,80,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 80}",-46.5373409,-30.29625044,-79.4193673,-16.43001657,-52.038969,-44.94438884,21.30273263,61,-2568.370919,-945.1181351,-9894.918974,-322.1566634,-3424.469342,-3431.006807,3416.75096,57,-50.67909746,-30.74277371,-99.47320732,-17.94872317,-58.51896566,-51.47255346,27.95680681,61,-2.416947414,-6.305853037,0.272996575,0.515358104,0.612705232,-1.464348108,2.668309173,61
377,0.534309196,0.009339578,0.003124762,0.006249523,0.03,6,80,"{'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 80}",-46.5373409,-30.29625044,-79.4193673,-16.43001657,-52.038969,-44.94438884,21.30273263,61,-2568.370919,-945.1181351,-9894.918974,-322.1566634,-3424.469342,-3431.006807,3416.75096,57,-50.67909746,-30.74277371,-99.47320732,-17.94872317,-58.51896566,-51.47255346,27.95680681,61,-2.416947414,-6.305853037,0.272996575,0.515358104,0.612705232,-1.464348108,2.668309173,61
367,0.542467546,0.086803128,0.009374046,0.007653877,0.03,5,80,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 80}",-46.5373409,-30.29625044,-79.41593739,-16.49902044,-52.07025135,-44.9637601,21.28524436,64,-2568.370919,-945.1181351,-9894.385092,-323.9042143,-3426.915994,-3431.738871,3416.230162,60,-50.67909746,-30.74277371,-99.47052373,-17.99733909,-58.53986671,-51.48592014,27.94528401,64,-2.416947414,-6.305853037,0.2730358,0.512729145,0.612428525,-1.464921396,2.667881267,64
336,0.273922491,0.039063055,0.003124571,0.006249142,0.03,2,70,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 70}",-29.2763391,-35.26421566,-98.54123827,-22.38727606,-59.24937839,-48.9436895,27.73193047,65,-1009.531671,-1248.46644,-14031.84865,-652.8154718,-4007.112825,-4189.955012,5063.103899,70,-31.77312813,-35.3336446,-118.4561043,-25.55025385,-63.30176004,-54.88297819,34.31929075,65,-0.343075724,-8.650764276,-0.03095357,0.01792586,0.546810418,-1.692011458,3.491108441,65
346,0.291259575,0.007565468,0.003124666,0.006249332,0.03,3,70,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 70}",-50.62035617,-33.46589098,-92.34921273,-21.75068917,-57.51634898,-51.14049961,24.14635703,67,-2963.680325,-1123.169624,-12976.66863,-593.342247,-3815.36491,-4294.445147,4497.479485,71,-54.43969439,-33.51372293,-113.9151817,-24.35861751,-61.76864018,-57.59917135,31.25348952,66,-2.942865007,-7.682207976,0.046573037,0.107395425,0.568496395,-1.980521625,3.111312754,67
356,0.35713253,0.006804586,0.006249046,0.007653487,0.03,4,70,"{'learning_rate': 0.03, 'max_depth': 4, 'n_estimators': 70}",-51.32693373,-37.27289939,-88.82858787,-22.23601433,-58.72422823,-51.67773271,22.37979536,68,-3030.264697,-1398.631674,-11786.15962,-612.4820108,-3933.228653,-4152.15333,3992.386971,65,-55.04784008,-37.39828437,-108.5640807,-24.7483739,-62.71545785,-57.69480738,28.69603687,67,-3.031448512,-9.811555804,0.134042589,0.078602193,0.555166443,-2.415038618,3.914756831,70
414,0.169121313,0.005482698,0.009374142,0.007653955,0.04,2,50,"{'learning_rate': 0.04, 'max_depth': 2, 'n_estimators': 50}",-30.48733964,-38.53491161,-102.0018102,-25.36578263,-62.667989,-51.81156662,28.16840136,69,-1099.676538,-1491.559191,-14857.11843,-799.6732929,-4449.156315,-4539.436754,5321.09095,77,-33.16137117,-38.62070935,-121.8897799,-28.27849524,-66.70199633,-57.73047039,34.73657356,68,-0.46300399,-10.52989435,-0.091588119,-0.20300222,0.49681694,-2.158134347,4.19766015,68
376,0.529680967,0.082129141,0.008047867,0.007002692,0.03,6,70,"{'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 70}",-51.69179399,-38.90762408,-88.20625386,-22.77364272,-59.69753291,-52.25536951,21.88837144,70,-3088.050379,-1540.580029,-11559.50543,-638.575128,-4034.461068,-4172.234407,3877.591065,66,-55.57022925,-39.2502233,-107.5151405,-25.27004408,-63.5174076,-58.22460894,27.96657506,69,-3.108326285,-10.90883009,0.150695416,0.039348565,0.543717433,-2.656678991,4.328843631,75
386,0.469366121,0.010522948,0.012498903,0.006249452,0.03,7,70,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 70}",-51.69179399,-38.90762408,-88.20625386,-22.77364272,-59.69753291,-52.25536951,21.88837144,70,-3088.050379,-1540.580029,-11559.50543,-638.575128,-4034.461068,-4172.234407,3877.591065,66,-55.57022925,-39.2502233,-107.5151405,-25.27004408,-63.5174076,-58.22460894,27.96657506,69,-3.108326285,-10.90883009,0.150695416,0.039348565,0.543717433,-2.656678991,4.328843631,75
396,0.500940037,0.030998443,0.006249237,0.007653721,0.03,8,70,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 70}",-51.69179399,-38.90762408,-88.20625386,-22.77364272,-59.69753291,-52.25536951,21.88837144,70,-3088.050379,-1540.580029,-11559.50543,-638.575128,-4034.461068,-4172.234407,3877.591065,66,-55.57022925,-39.2502233,-107.5151405,-25.27004408,-63.5174076,-58.22460894,27.96657506,69,-3.108326285,-10.90883009,0.150695416,0.039348565,0.543717433,-2.656678991,4.328843631,75
366,0.426409578,0.012414369,0.009373808,0.007653682,0.03,5,70,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 70}",-51.69179399,-38.90762408,-88.20160729,-22.75234922,-59.73480756,-52.25763643,21.89512325,73,-3088.050379,-1540.580029,-11558.69165,-639.9752678,-4038.062885,-4173.072043,3877.000478,69,-55.57022925,-39.2502233,-107.5113559,-25.29773246,-63.54575427,-58.23505904,27.95979151,72,-3.108326285,-10.90883009,0.150755206,0.037242241,0.543310081,-2.657169769,4.328528854,78
259,0.291807222,0.007559733,0.009374094,0.007653916,0.02,2,100,"{'learning_rate': 0.02, 'max_depth': 2, 'n_estimators': 100}",-31.19086684,-39.23113048,-102.7912971,-26.16726153,-63.40524229,-52.55715964,28.18395893,74,-1145.582807,-1545.297585,-15038.85697,-840.8661988,-4554.089692,-4624.93865,5373.342066,84,-33.84645929,-39.31027327,-122.6330174,-28.99769299,-67.48399582,-58.45428776,34.75679634,73,-0.524077453,-10.94529724,-0.104940885,-0.264971473,0.484949365,-2.270867537,4.349859546,69
326,0.145016384,0.005790599,0.003124428,0.006248856,0.03,1,70,"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 70}",-20.58078191,-37.5810995,-103.4491052,-22.12247009,-68.30706661,-50.40810465,31.58480312,66,-554.1672065,-1415.684678,-15646.84332,-677.5722079,-6643.791995,-4987.611881,5785.372676,86,-23.54075629,-37.62558542,-125.0873428,-26.03021721,-81.50945955,-58.75867225,39.17946296,74,0.262738809,-9.943377153,-0.149611101,-0.01931736,0.248611793,-1.920191002,4.014689974,66
424,0.222391796,0.00601167,0,0,0.04,3,50,"{'learning_rate': 0.04, 'max_depth': 3, 'n_estimators': 50}",-52.39305178,-36.75101823,-95.52382917,-24.81061662,-60.60073381,-54.01584992,24.16578812,77,-3151.59293,-1353.945397,-13656.56749,-738.2916123,-4139.433452,-4607.966177,4685.739306,83,-56.13904995,-36.79599702,-116.8613174,-27.17152208,-64.33842905,-60.26126309,31.24974156,75,-3.192862966,-9.466126635,-0.003380763,-0.110661637,0.531845446,-2.448237311,3.745069151,71
434,0.262737036,0.005734205,0.003124714,0.006249428,0.04,4,50,"{'learning_rate': 0.04, 'max_depth': 4, 'n_estimators': 50}",-53.20196561,-40.48045724,-91.98761125,-25.24850378,-61.51903329,-54.48751424,22.39852473,78,-3236.134452,-1648.339241,-12440.06702,-756.7760858,-4236.895357,-4463.642431,4167.693115,72,-56.88703237,-40.59974435,-111.5350484,-27.50956353,-65.09143843,-60.32456542,28.71566191,76,-3.30533657,-11.74181904,0.085998444,-0.138469071,0.520822866,-2.915760674,4.617035597,79
269,0.406225395,0.018939422,0.010772896,0.006338177,0.02,3,100,"{'learning_rate': 0.02, 'max_depth': 3, 'n_estimators': 100}",-52.41983943,-37.55918095,-96.29781413,-25.57754839,-61.26424022,-54.62372463,24.16841864,79,-3141.139974,-1414.042703,-13825.66681,-776.6239622,-4216.872686,-4674.869226,4735.57786,85,-56.04587383,-37.60375916,-117.5825957,-27.86797377,-64.9374521,-60.80753091,31.26201226,77,-3.178956407,-9.930684527,-0.015804895,-0.168327564,0.523087356,-2.554137207,3.909178405,73
464,0.396871376,0.075438826,0.012498426,0.006249213,0.04,7,50,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 50}",-53.56312505,-42.03578088,-91.39825887,-25.82719991,-62.47452957,-55.05977885,21.91744431,80,-3295.061845,-1793.635172,-12218.23999,-788.5696584,-4342.601969,-4487.621727,4053.300835,73,-57.40262925,-42.35133022,-110.5361479,-28.08148248,-65.89842159,-60.85400229,28.00735854,78,-3.38373327,-12.8649704,0.102296608,-0.186298277,0.508867841,-3.164767499,5.043460432,81
474,0.357412958,0.017485777,0.003124523,0.006249046,0.04,8,50,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 50}",-53.56312505,-42.03578088,-91.39825887,-25.82719991,-62.47452957,-55.05977885,21.91744431,80,-3295.061845,-1793.635172,-12218.23999,-788.5696584,-4342.601969,-4487.621727,4053.300835,73,-57.40262925,-42.35133022,-110.5361479,-28.08148248,-65.89842159,-60.85400229,28.00735854,78,-3.38373327,-12.8649704,0.102296608,-0.186298277,0.508867841,-3.164767499,5.043460432,81
454,0.504994678,0.179712515,0.00699625,0.001095192,0.04,6,50,"{'learning_rate': 0.04, 'max_depth': 6, 'n_estimators': 50}",-53.56312505,-42.03578088,-91.39825887,-25.82719991,-62.47452957,-55.05977885,21.91744431,80,-3295.061845,-1793.635172,-12218.23999,-788.5696584,-4342.601969,-4487.621727,4053.300835,73,-57.40262925,-42.35133022,-110.5361479,-28.08148248,-65.89842159,-60.85400229,28.00735854,78,-3.38373327,-12.8649704,0.102296608,-0.186298277,0.508867841,-3.164767499,5.043460432,81
444,0.311749029,0.011134945,0.012498522,0.006249261,0.04,5,50,"{'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 50}",-53.56312505,-42.03578088,-91.39831926,-25.81556731,-62.51222841,-55.06500418,21.92312382,83,-3295.061845,-1793.635172,-12218.24476,-790.6420188,-4346.49598,-4488.815955,4052.896826,76,-57.40262925,-42.35133022,-110.5361695,-28.11835733,-65.92796053,-60.86728936,27.9998043,81,-3.38373327,-12.8649704,0.102296258,-0.189415868,0.508427443,-3.165479167,5.043028133,84
279,0.614801502,0.117697985,0.009678745,0.005277876,0.02,4,100,"{'learning_rate': 0.02, 'max_depth': 4, 'n_estimators': 100}",-53.71377664,-41.26422698,-92.7543657,-26.00967495,-62.20696993,-55.18980284,22.39605857,84,-3298.646228,-1712.629541,-12602.08036,-796.5269986,-4318.604498,-4545.697525,4209.383954,78,-57.43384219,-41.38392854,-112.2589879,-28.2228099,-65.7160901,-61.00313172,28.71089419,82,-3.388501915,-12.23878917,0.074094936,-0.198269038,0.511581866,-3.047976665,4.798450032,80
299,0.789594746,0.06316931,0.011373329,0.006090269,0.02,6,100,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 100}",-54.01353304,-42.80397482,-92.16117002,-26.56543003,-63.14826424,-55.73847443,21.92195686,85,-3346.413983,-1858.714925,-12379.64153,-827.6539245,-4424.290689,-4567.34301,4095.487282,79,-57.84819775,-43.11281625,-111.2638375,-28.76897503,-66.51534176,-61.50183365,28.01548621,83,-3.452051889,-13.36804308,0.09043805,-0.245095362,0.49962915,-3.295024625,5.227871107,85
309,0.710506392,0.02975049,0.009373903,0.00765376,0.02,7,100,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 100}",-54.01353304,-42.80397482,-92.16117002,-26.56543003,-63.14826424,-55.73847443,21.92195686,85,-3346.413983,-1858.714925,-12379.64153,-827.6539245,-4424.290689,-4567.34301,4095.487282,79,-57.84819775,-43.11281625,-111.2638375,-28.76897503,-66.51534176,-61.50183365,28.01548621,83,-3.452051889,-13.36804308,0.09043805,-0.245095362,0.49962915,-3.295024625,5.227871107,85
319,0.739478064,0.082719043,0.009373951,0.007653799,0.02,8,100,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 100}",-54.01353304,-42.80397482,-92.16117002,-26.56543003,-63.14826424,-55.73847443,21.92195686,85,-3346.413983,-1858.714925,-12379.64153,-827.6539245,-4424.290689,-4567.34301,4095.487282,79,-57.84819775,-43.11281625,-111.2638375,-28.76897503,-66.51534176,-61.50183365,28.01548621,83,-3.452051889,-13.36804308,0.09043805,-0.245095362,0.49962915,-3.295024625,5.227871107,85
289,0.679895067,0.044330717,0.00739584,0.003771542,0.02,5,100,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 100}",-54.01353304,-42.80397482,-92.16117551,-26.55225193,-63.19213793,-55.74461464,21.92843976,88,-3346.413983,-1858.714925,-12379.64197,-829.7516612,-4428.8946,-4568.683428,4095.072574,82,-57.84819775,-43.11281625,-111.2638395,-28.80541028,-66.54994065,-61.51604088,28.00821564,86,-3.452051889,-13.36804308,0.090438017,-0.248251128,0.499108465,-3.295759922,5.227427427,88
404,0.10972929,0.009908153,0.003683949,0.007367897,0.04,1,50,"{'learning_rate': 0.04, 'max_depth': 1, 'n_estimators': 50}",-21.1053531,-41.56953481,-106.4300952,-25.12793086,-72.0363961,-53.25386202,32.06747104,75,-586.530452,-1733.061597,-16409.42713,-821.5569456,-7418.168725,-5393.748971,6047.451737,87,-24.21839078,-41.63005642,-128.0992862,-28.66281468,-86.1287915,-61.74786792,39.76115916,87,0.219682914,-12.39673091,-0.205639962,-0.235923268,0.16103266,-2.491515713,4.956063441,72
249,0.198007679,0.007876621,0.003124714,0.006249428,0.02,1,100,"{'learning_rate': 0.02, 'max_depth': 1, 'n_estimators': 100}",-21.00488498,-42.23728843,-107.6357894,-25.65634971,-72.27314276,-53.76149106,32.37536943,76,-587.0391654,-1789.191674,-16729.50633,-857.9186823,-7539.683523,-5500.667874,6159.842864,93,-24.22889113,-42.29883774,-129.3425929,-29.29024893,-86.83135104,-62.39838434,40.08877032,88,0.219006124,-12.83062174,-0.229156948,-0.290624669,0.147289788,-2.596821489,5.120821782,74
335,0.177723598,0.005421052,0.003164101,0.006328201,0.03,2,60,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 60}",-35.96732736,-46.96017074,-110.7723665,-33.58604913,-71.49802165,-59.75678707,28.82722754,89,-1523.339867,-2216.633821,-17106.29328,-1292.925625,-5845.673323,-5596.973182,5984.518506,100,-39.02998677,-47.08114082,-130.791029,-35.957275,-76.4570031,-65.86328694,35.48239867,89,-1.026643496,-16.13479017,-0.256840389,-0.945034817,0.338876052,-3.604886564,6.284636978,89
258,0.260962629,0.006475453,0.012498331,0.006249166,0.02,2,90,"{'learning_rate': 0.02, 'max_depth': 2, 'n_estimators': 90}",-35.92228619,-47.63536696,-111.5672659,-34.0133755,-71.84664169,-60.19698724,29.00778142,90,-1518.747085,-2279.479749,-17299.50569,-1318.661949,-5911.217682,-5665.52243,6049.233991,102,-38.97110578,-47.74389751,-131.5275853,-36.31338526,-76.88444369,-66.2880835,35.65687053,90,-1.020533283,-16.62059517,-0.271036168,-0.983751697,0.331463228,-3.712890618,6.473159725,90
